record_type,receipt_run_id,canonical_cache_key,receipt_json_sha256,artifact_id,artifact,workflow_run_id,dispositions,candidate_delta_rows,candidate_fields,candidate_file_count,candidate_files,source_cells,cache_match_cells,cache_missing_cells,cache_conflict_cells,unmatched_cache_cells,blocked_schema_cells,final_status,final_reason,next_action,identity_profile_run_id,identity_profile_source,source_team_keys,matched_source_team_keys,unmatched_source_team_keys,league_week_overlap_keys,league_week_absent_keys,matched_source_player_rows,identity_bridge_status,matched_by_mfl_manager_guid,matched_by_manager_team_name,matched_by_unique_manager,cache_join_strategy,bridge_evidence_file_count,bridge_evidence_row_count,bridge_evidence_strength,bridge_evidence_schemas,bridge_evidence_receipt_run_id,loss_tie_gate,player_team_bridge_gate,source_precedence_gate,cache_admission_state
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9009989098,fleaflicker-underpopulated-week-rescue-22-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_22.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9009991739,mfl-underpopulated-week-rescue-67-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_67.jsonl|mfl_underpopulated_week_rescue_67.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9009992112,fleaflicker-underpopulated-week-rescue-23-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_23.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9009993678,mfl-underpopulated-week-rescue-61-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_61.jsonl|mfl_underpopulated_week_rescue_61.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9009998890,fleaflicker-underpopulated-week-rescue-24-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_24.jsonl|fleaflicker_underpopulated_week_rescue_24.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010000649,fleaflicker-underpopulated-week-rescue-20-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_20.jsonl|fleaflicker_underpopulated_week_rescue_20.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010004358,fleaflicker-underpopulated-week-rescue-26-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_26.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010006374,mfl-underpopulated-week-rescue-64-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_64.jsonl|mfl_underpopulated_week_rescue_64.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010013189,fleaflicker-underpopulated-week-rescue-30-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_30.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010013538,fleaflicker-underpopulated-week-rescue-25-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_25.jsonl|fleaflicker_underpopulated_week_rescue_25.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010014624,fleaflicker-underpopulated-week-rescue-29-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_29.jsonl|fleaflicker_underpopulated_week_rescue_29.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010015098,fleaflicker-underpopulated-week-rescue-27-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_27.jsonl|fleaflicker_underpopulated_week_rescue_27.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010017109,fleaflicker-underpopulated-week-rescue-28-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_28.jsonl|fleaflicker_underpopulated_week_rescue_28.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010024451,fleaflicker-underpopulated-week-rescue-32-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_32.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010024553,mfl-underpopulated-week-rescue-68-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_68.jsonl|mfl_underpopulated_week_rescue_68.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010026335,fleaflicker-underpopulated-week-rescue-33-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_33.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010030761,fleaflicker-underpopulated-week-rescue-34-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_34.jsonl|fleaflicker_underpopulated_week_rescue_34.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010031726,fleaflicker-underpopulated-week-rescue-31-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_31.jsonl|fleaflicker_underpopulated_week_rescue_31.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010034869,fleaflicker-underpopulated-week-rescue-35-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_35.jsonl|fleaflicker_underpopulated_week_rescue_35.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010038357,mfl-underpopulated-week-rescue-65-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_65.jsonl|mfl_underpopulated_week_rescue_65.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010038625,fleaflicker-underpopulated-week-rescue-38-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_38.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010039107,mfl-underpopulated-week-rescue-15-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_15.jsonl|mfl_underpopulated_week_rescue_15.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010039511,fleaflicker-underpopulated-week-rescue-36-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_36.jsonl|fleaflicker_underpopulated_week_rescue_36.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010039865,fleaflicker-underpopulated-week-rescue-39-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_39.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010040398,fleaflicker-underpopulated-week-rescue-37-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_37.jsonl|fleaflicker_underpopulated_week_rescue_37.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010041319,mfl-underpopulated-week-rescue-73-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_73.jsonl|mfl_underpopulated_week_rescue_73.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010045067,fleaflicker-underpopulated-week-rescue-40-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_40.jsonl|fleaflicker_underpopulated_week_rescue_40.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010051771,fleaflicker-underpopulated-week-rescue-44-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_44.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010052473,mfl-underpopulated-week-rescue-72-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_72.jsonl|mfl_underpopulated_week_rescue_72.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010054024,mfl-underpopulated-week-rescue-71-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_71.jsonl|mfl_underpopulated_week_rescue_71.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010054914,fleaflicker-underpopulated-week-rescue-41-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_41.jsonl|fleaflicker_underpopulated_week_rescue_41.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010055782,fleaflicker-underpopulated-week-rescue-43-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_43.jsonl|fleaflicker_underpopulated_week_rescue_43.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010056642,fleaflicker-underpopulated-week-rescue-46-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_46.jsonl|fleaflicker_underpopulated_week_rescue_46.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010056866,fleaflicker-underpopulated-week-rescue-42-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_42.jsonl|fleaflicker_underpopulated_week_rescue_42.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010056966,mfl-underpopulated-week-rescue-70-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_70.jsonl|mfl_underpopulated_week_rescue_70.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010056973,fleaflicker-underpopulated-week-rescue-48-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_48.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010058201,mfl-underpopulated-week-rescue-69-31218764865,31218764865,structured_evidence_candidate|team_week_signal_candidate,0,,2,mfl_underpopulated_week_rescue_69.jsonl|mfl_underpopulated_week_rescue_69.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010065952,fleaflicker-underpopulated-week-rescue-50-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_50.jsonl|fleaflicker_underpopulated_week_rescue_50.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010066801,fleaflicker-underpopulated-week-rescue-47-31219794331,31219794331,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_47.jsonl|fleaflicker_underpopulated_week_rescue_47.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9010068263,fleaflicker-underpopulated-week-rescue-49-31219794331,31219794331,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_49.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
